timestamp,lsd,btc_price
2011-06-21 00:00:00+00:00,50.0,17.51
2011-06-22 00:00:00+00:00,50.0,17.51
2011-06-23 00:00:00+00:00,50.0,17.51
2011-06-24 00:00:00+00:00,50.0,17.51
2011-06-25 00:00:00+00:00,50.0,17.51
2011-06-26 00:00:00+00:00,50.0,16.4500068752379
2011-06-27 00:00:00+00:00,50.0,16.7500816666667
2011-06-28 00:00:00+00:00,50.0,16.9498
2011-06-29 00:00:00+00:00,50.0,16.847525
2011-06-30 00:00:00+00:00,50.0,16.1011481185207
2011-07-01 00:00:00+00:00,50.0,15.3749759949282
2011-07-02 00:00:00+00:00,50.0,15.4
2011-07-03 00:00:00+00:00,50.0,15.4404952570093
2011-07-04 00:00:00+00:00,50.0,13.8302737427605
2011-07-05 00:00:00+00:00,50.0,12.90691
2011-07-06 00:00:00+00:00,50.0,14.7855160285789
2011-07-07 00:00:00+00:00,50.0,14.7761884469013
2011-07-08 00:00:00+00:00,50.0,14.3144202387072
2011-07-09 00:00:00+00:00,50.0,14.38
2011-07-10 00:00:00+00:00,50.0,14.8881160955087
2011-07-11 00:00:00+00:00,50.0,14.2062339903939
2011-07-12 00:00:00+00:00,50.0,14.00943
2011-07-13 00:00:00+00:00,50.0,13.9509996612
2011-07-14 00:00:00+00:00,50.0,13.9955125639
2011-07-15 00:00:00+00:00,50.0,13.81
2011-07-16 00:00:00+00:00,100.0,13.7190213110308
2011-07-17 00:00:00+00:00,100.0,13.15937
2011-07-18 00:00:00+00:00,99.98360638287572,13.4609364513248
2011-07-19 00:00:00+00:00,99.81792737890903,13.8601772482292
2011-07-20 00:00:00+00:00,99.66631176062972,13.7171877179273
2011-07-21 00:00:00+00:00,99.52312650782608,13.6092773570655
2011-07-22 00:00:00+00:00,99.38273860028636,13.69542
2011-07-23 00:00:00+00:00,99.23951501779885,13.68
2011-07-24 00:00:00+00:00,99.08782274015182,13.98001
2011-07-25 00:00:00+00:00,98.92202874713357,13.9854206262563
2011-07-26 00:00:00+00:00,98.73650001853109,13.88214
2011-07-27 00:00:00+00:00,99.35793736326056,13.8911036107692
2011-07-28 00:00:00+00:00,99.2198721059428,13.49011
2011-07-29 00:00:00+00:00,98.3899209113082,13.49832
2011-07-30 00:00:00+00:00,97.15841641947382,13.5318498364318
2011-07-31 00:00:00+00:00,95.67746273773123,13.3696745724414
