timestamp,phase_score,btc_price
2012-02-27,6.1823831251396015,4.95750983434329
2012-02-28,6.309326284638915,4.86795614101681
2012-02-29,6.348340030614293,4.86470496223639
2012-03-01,6.382652860143144,4.92389180193582
2012-03-02,6.271480408183882,4.70498902941796
2012-03-03,6.004160121637207,4.61436710560607
2012-03-04,5.7723243654824765,4.82133378796
2012-03-05,5.606955630575091,4.98413729242482
2012-03-06,4.649178937910336,4.99076716913043
2012-03-07,5.140242186536112,4.97732821644417
2012-03-08,5.338336604069969,4.93321266283463
2012-03-09,5.457709885388976,4.8650903986118
2012-03-10,6.78264100381303,4.85096359535494
2012-03-11,7.102991755726576,4.90941762885918
2012-03-12,7.454696970723874,4.89004322330743
2012-03-13,6.587892011189823,5.26943210924398
2012-03-14,7.2887081324514424,5.3846357454765
2012-03-15,7.659013240875465,5.32656972768021
2012-03-16,7.957678004502834,5.35345001423982
2012-03-17,8.042381463322121,5.21741678949531
2012-03-18,8.060901524985992,5.27943295663821
2012-03-19,8.106522132281304,4.6970265750615
2012-03-20,8.055437100401418,4.83790644948875
2012-03-21,7.64119581176362,4.81806101183518
2012-03-22,7.1855862338507395,4.70430676208447
2012-03-23,6.746891366031942,4.69139732915487
2012-03-24,6.5293113828781735,4.65514518120598
2012-03-25,5.570646013131045,4.55001171479809
2012-03-26,4.501249556314229,4.62275101106778
2012-03-27,5.140300612407044,4.81500632038815
2012-03-28,6.479419088561477,4.78867894745028
2012-03-29,6.755331852548,4.80821605411478
2012-03-30,7.105146901304507,4.85845661451339
2012-03-31,8.72905414372777,4.90873256423612
2012-04-01,9.899233171652657,4.82285438453406
2012-04-02,9.718641985259232,4.97400279171384
2012-04-03,11.597727509386635,4.95212809747347
2012-04-04,13.521715477798816,4.91826265565012
2012-04-05,13.996961789463153,4.91899461498059
2012-04-06,14.77461571093892,4.94667266496811
2012-04-07,15.905287674601302,4.69146131169882
2012-04-08,17.10511331155122,4.79252438258725
2012-04-09,18.052275987352523,4.87190919295764
2012-04-10,18.821608550627445,4.82551997487777
2012-04-11,20.76818774364089,4.92778548514172
2012-04-12,21.814097986843915,4.91969430382496
2012-04-13,22.38567070388925,4.93628936377485
2012-04-14,21.827449458848772,4.95970445206548
2012-04-15,20.41693672470312,4.96891910058534
2012-04-16,21.22972300097087,4.93201158873195
2012-04-17,21.907540222111912,4.98499455758975
2012-04-18,20.761257951263307,5.12130812905535
2012-04-19,20.501539749812707,5.1447793823688
2012-04-20,20.2788473073234,5.35009038822879
2012-04-21,17.498178725374242,5.2601431950037
2012-04-22,15.668497914829482,5.20352603356409
2012-04-23,13.968169325057598,4.96582514775877
2012-04-24,12.903041321529654,5.10394265270566
2012-04-25,10.922874361584885,5.13453463910742
2012-04-26,11.828676674066225,5.10005593085136
2012-04-27,12.499625196590054,5.10961800193015
2012-04-28,13.101291511021918,4.97940595181476
2012-04-29,12.828360212764002,4.90287453611801
2012-04-30,13.518641052540508,4.94910305220169
2012-05-01,16.055593429093182,5.00841920249539
2012-05-02,15.426138683654253,5.0734289805164
2012-05-03,17.28289791085742,5.1451001062097
2012-05-04,18.139701043602855,5.07145293422337
2012-05-05,18.66698805183433,5.07885858359293
2012-05-06,20.60039349497487,5.05481047600564
2012-05-07,20.74446280595017,5.08406416346168
2012-05-08,20.63736118465283,5.05002150482217
2012-05-09,19.892877880751236,5.0480173252148
2012-05-10,18.760664502601205,4.82616309704524
2012-05-11,16.98881308583536,4.96370056697104
2012-05-12,16.181721226644253,4.94620910882999
2012-05-13,12.96332369451182,4.92997058917423
2012-05-14,13.086669403462068,5.00594371010695
2012-05-15,11.880456483244018,5.03540925022745
2012-05-16,13.085420263448524,5.08730610512377
2012-05-17,11.33082182992444,5.09979899797384
2012-05-18,11.33091085584851,5.11956135801862
2012-05-19,10.973970545176766,5.09950311954792
2012-05-20,12.01207594343093,5.09001706038258
2012-05-21,13.388272288078964,5.09989235369147
2012-05-22,12.164629765050156,5.10405001277268
2012-05-23,13.984692646845524,5.13880926852253
2012-05-24,15.64158900362338,5.11902270702896
2012-05-25,17.27866347712937,5.14545828346713
2012-05-26,17.355632308322257,5.10307428718382
2012-05-27,17.629255134870213,5.14075429024356
2012-05-28,18.344316302750794,5.13555290763641
2012-05-29,18.498292961387637,5.15539522803204
2012-05-30,19.27452021193569,5.14096170751355
2012-05-31,19.746182400524184,5.17907120189264
2012-06-01,20.306553191465095,5.27243229308056
2012-06-02,21.9965404227684,5.24695465914977
2012-06-03,24.740502974932753,5.20513584865323
2012-06-04,25.472500443593734,5.26318472470306
2012-06-05,27.543500732143894,5.43968559394814
2012-06-06,27.48100623246673,5.46312714855186
2012-06-07,27.61973588412903,5.59202483226593
2012-06-08,28.0764249042094,5.63299548385375
2012-06-09,28.02352496467739,5.56199590518622
2012-06-10,27.253719602449088,5.46868259025868
2012-06-11,24.260321332908312,5.57499212744956
2012-06-12,23.14657360713125,5.70042863958306
2012-06-13,23.049446341898154,5.93483819503498
2012-06-14,23.350071043814097,5.96795830938577
2012-06-15,21.7349164495697,6.53126498781241
2012-06-16,21.270063894738204,6.40205750592554
2012-06-17,21.88515778284345,6.21665835157938
2012-06-18,22.245000136996417,6.30970837418595
2012-06-19,25.037468875492326,6.47562043608143
2012-06-20,27.502683357668126,6.71340012324679
2012-06-21,28.491749226411667,6.68211665212944
2012-06-22,30.30168328881241,6.55377578572481
2012-06-23,31.423276526380025,6.45263640501852
2012-06-24,31.92272422071963,6.35212598826988
2012-06-25,32.67187792504074,6.30692808460212
2012-06-26,32.890220337368746,6.42053036226111
2012-06-27,34.308107479924246,6.63127030354363
2012-06-28,35.10485811191415,6.60588209533506
2012-06-29,34.98834816013135,6.6377733954871
2012-06-30,35.43816147438239,6.70147701897504
2012-07-01,32.81213776786766,6.64009975007019
2012-07-02,32.47399027162101,6.75998821078868
2012-07-03,32.98905547424284,6.45793805690885
2012-07-04,35.73082288562512,6.52554480882112
2012-07-05,34.06455166019189,6.66382828093331
2012-07-06,33.825513048310285,6.65120696460704
2012-07-07,34.443391211577044,6.77423906938925
2012-07-08,35.11296094948254,6.80578479107927
2012-07-09,36.462683097887854,7.02318638779854
2012-07-10,36.019296417832365,7.20565709616109
2012-07-11,35.125936546192754,7.15013457854442
2012-07-12,36.41453847712669,7.67612017188412
2012-07-13,37.482904846789516,7.67320146617119
2012-07-14,38.25959137918262,7.58464117527941
2012-07-15,40.02660524490185,7.62101320875434
2012-07-16,41.18548576907595,8.46416424074083
2012-07-17,42.77799481960879,8.83027201742877
2012-07-18,42.47528455835344,9.09624321619122
2012-07-19,44.09733494058545,8.86699310044171
2012-07-20,44.98434796575095,8.57217512814407
2012-07-21,43.90812706283934,8.8457579440364
2012-07-22,44.78151432183525,8.4203719861554
2012-07-23,45.59236107760291,8.45212423482088
2012-07-24,46.7855127417727,8.59363315796697
2012-07-25,45.317925546444485,8.80286120169547
2012-07-26,45.56410681259378,8.912463704888
2012-07-27,45.64460585651089,8.9108193718104
2012-07-28,47.5980779823287,8.80371475059508
2012-07-29,46.89647883854906,8.70746909673569
2012-07-30,46.251958066696865,9.08836146566224
2012-07-31,45.969521779433144,9.34287895987739
2012-08-01,45.686888454011196,9.54469490846771
2012-08-02,45.1039600191659,10.5352358143114
2012-08-03,44.956342613531504,10.9779199737169
2012-08-04,44.73350141285262,10.8614927893059
2012-08-05,44.389893733738226,10.8818853531931
2012-08-06,44.415446000348766,10.8646055771551
2012-08-07,44.58325086092187,11.1000027234805
2012-08-08,44.78439099535562,11.0727393206864
2012-08-09,45.33916984241371,11.1682592770952
2012-08-10,45.56316640320222,11.3863944330225
2012-08-11,45.705804117201325,11.5109970561014
2012-08-12,46.04720855145552,11.6239470270345
